kernel,noise,score,corr,p,method,rank,N
polynomial,10,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,10,22.040047834498999,8.441882625079823e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,10,10.746401729320265,-5.9589759706445805e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.115954825500717,-8.441882625079823e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,16.065344307843755,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.0640010159907369,-3.9726506470963879e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.2205278776441695,-2.3835903882578347e-16,6,lars,30,300
polynomial,10,159.21221172446818,0.51670480091781879,6,greedy,30,300
polynomial,10,27.512121490130035,2.284274122080423e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,12.448213523188267,-8.4418826250798316e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779036,6,greedy,30,300
polynomial,10,8.9498888188442329,-1.0428207948628017e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,13.074001339143104,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,13.881677624781926,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779103,6,greedy,30,300
polynomial,10,22.31431173077786,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,10,9.8234186515320747,7.4487199633057272e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,24.642271166983573,2.4332485213465376e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779103,6,greedy,30,300
polynomial,10,13.745533059131947,-1.8373509242820786e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,8.9436785624570607,-2.0194307456073293e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,10,12.038264661692736,1.8373509242820796e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,12.34767905014076,-3.4760693162093394e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,12.088050339327996,7.9453012941927745e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,8.9583084338199583,1.4400858595724404e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.6690371498461776,2.1352997228143082e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,10,12.97254703395512,1.3904277264837357e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.1161220353363888,6.4555573015316278e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.2464757465565093,-2.8470662970857443e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,14.588436187664559,2.6815391867900608e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.9216749136640239,1.4400858595724406e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,11.184023966428658,5.4623946397575339e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.2718361858198755,-1.4897439926611454e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,18.854453053790422,2.1849578559030128e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,10,9.1834180571113002,-5.4623946397575327e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,21.615174971877362,4.6347590882791202e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,18.81666748661814,2.0856415897256034e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,19.092175651009391,-1.2911114603063261e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.0087425732597328,2.0359834566368985e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,13.00671901813276,-2.284274122080423e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,8.9649964202490686,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,8.9832515811576776,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,13.934112767355121,1.9863253235481933e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,10,9.1180774659702326,-1.1917951941289159e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.5167048009177907,6,greedy,30,300
polynomial,10,10.190928671399256,-5.4623946397575327e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,10,17.741771728471711,-2.631881053701357e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,13.926073344006896,-1.9863253235481936e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,25.395904802820166,1.9366671904594886e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,11.676323177016592,-5.9589759706445818e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,8.9826363499179305,1.4897439926611454e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,10.338492258420196,-6.4555573015316303e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,10.081911891101539,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,12.013245521011372,3.1781205176771093e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,10,15.120261575787687,-5.4623946397575308e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779059,6,greedy,30,300
polynomial,10,10.206713578188957,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.5167048009177907,6,greedy,30,300
polynomial,10,22.130627365273519,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.5167048009177907,6,greedy,30,300
polynomial,10,15.916892924640933,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,8.9468733837173637,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.1716523682505784,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.6011525209008219,-1.4400858595724406e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779125,6,greedy,30,300
polynomial,10,9.5944102925207257,-1.9863253235481939e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,23.15299563471968,4.6347590882791183e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,10,10.201586496028055,1.0428207948628017e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,14.830010745403127,-1.9863253235481932e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.5167048009177907,6,greedy,30,300
polynomial,10,11.36351251699964,1.1917951941289164e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.5167048009177907,6,greedy,30,300
polynomial,10,12.568163567513972,-4.9658133088704842e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,21.665813237091662,1.1917951941289161e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,10.900833048115855,-2.4829066544352421e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,10,8.9733952748687109,-1.4400858595724404e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,13.706965502656185,-5.4623946397575327e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,10,22.808495146520734,-4.6347590882791202e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.5167048009177907,6,greedy,30,300
polynomial,10,19.998417960156949,2.4829066544352419e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.1958632075580269,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779103,6,greedy,30,300
polynomial,10,9.2789204742836766,-4.9658133088704848e-18,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.2907970471001402,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,8.9432509206360535,2.284274122080423e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,23.825510444685985,2.0525361676664667e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,17.029189403326281,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.2229084889656026,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,10.279639476312589,-6.4555573015316179e-17,6,lars,30,300
polynomial,10,159.2122117244684,0.51670480091779047,6,greedy,30,300
polynomial,10,9.186377707456586,2.1849578559030131e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779103,6,greedy,30,300
polynomial,10,9.4397431625043584,2.5325647875239463e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,12.884624944685925,-3.4760693162093388e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,10,10.880670383073216,-2.9132771412040171e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,11.817245890440898,1.6552711029568284e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.5167048009177907,6,greedy,30,300
polynomial,10,20.187707877039042,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,13.547544049313066,4.965813308870484e-18,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,24.817347163427677,8.4418826250798217e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,8.9429472452598535,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,10,10.032092332675242,-2.1849578559030123e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,16.303830193009368,-7.9453012941927745e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,8.9543449841445462,1.8870090573707832e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,13.255181234683407,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,17.241428105663612,4.3037048676877537e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,10,14.063554102297187,0.0,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779103,6,greedy,30,300
polynomial,10,14.191959733096692,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.2871785342544602,9.2695181765582367e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779103,6,greedy,30,300
polynomial,10,13.786036838183328,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,10.758246777697163,1.2911114603063261e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,10.824646446731609,-3.4760693162093381e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.6962694236220717,-1.0428207948628016e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,16.170420226104405,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,10,21.352214696094279,1.53940212574985e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,10,15.049377931933204,-1.142137061040211e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.5167048009177907,6,greedy,30,300
polynomial,10,9.4838683769393306,-1.4897439926611454e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,15.31981204327904,-3.4760693162093381e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,10,9.4105428832997084,-1.1917951941289164e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,16.404600700506066,-2.1352997228143082e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.0957613447024137,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,11.630019653483249,2.4829066544352409e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779103,6,greedy,30,300
polynomial,10,11.120527747348223,3.9726506470963872e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,10,9.0214859919175954,-6.455557301531629e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,10,14.898094091538963,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,12.085010842297931,-1.4897439926611452e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,14.874522747588815,-2.7808554529674715e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.2859299768067434,2.284274122080423e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.2748259743929395,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,10,18.474913162453035,5.4623946397575327e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,19.984446388240638,-1.4400858595724401e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.5513643543208122,-1.9863253235481936e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.2304119195613392,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,10.02852809925376,-3.6747018485641583e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,14.92116607623556,-4.4692319779834345e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,10,11.737493888095905,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.6091465324180518,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,21.66840246458457,-5.9589759706445818e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.124808326707063,3.9726506470963872e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,8.9591161827355421,1.1421370610402115e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,13.710614331730048,1.4897439926611454e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.0944915724782689,-9.9316266177409696e-18,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,11.537104423276732,-2.4829066544352424e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779103,6,greedy,30,300
polynomial,10,9.7284706566820383,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,10,14.618118785360378,-1.092478927951506e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.2480897788348226,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.4143456320466541,6.4555573015316278e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,11.37765003839081,7.945301294192772e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,17.522402624196982,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,17.596677839396879,7.448719963305726e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,10.178847297189362,-3.9726506470963872e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,10.475967243529913,-3.4760693162093394e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.6790563510164223,-2.3173795441395595e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,18.428070963065885,1.0428207948628017e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,13.75415814358119,3.9726506470963872e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.8473491273096183,6.952138632418675e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.5167048009177907,6,greedy,30,300
polynomial,10,13.276243290191802,2.4332485213465376e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779059,6,greedy,30,300
polynomial,10,19.529951088964363,2.9794879853222909e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,17.975318342241977,7.9453012941927745e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,9.1149669576871855,-1.53940212574985e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,32.682788627182255,-6.95213863241868e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779114,6,greedy,30,300
polynomial,10,10.050349514638439,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.5167048009177907,6,greedy,30,300
polynomial,10,11.303589005704938,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,11.904353347045602,1.9366671904594886e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,12.832136693364742,-2.5160120764943783e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779103,6,greedy,30,300
polynomial,10,9.0053415939951229,-4.9658133088704825e-18,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779125,6,greedy,30,300
polynomial,10,12.313604025374,nan,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,10.909187762900009,-1.8870090573707837e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,10,9.3955817026669379,-9.9316266177409681e-18,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,10,22.312346028666759,-1.53940212574985e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779103,6,greedy,30,300
polynomial,10,9.0519507486873216,2.9794879853222903e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,10,9.4359412628209203,4.3037048676877537e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,10.498596464666544,-1.6552711029568282e-16,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,10,11.176404021304041,-2.6484337647309253e-17,6,lars,30,300
polynomial,10,159.21221172446843,0.51670480091779103,6,greedy,30,300
polynomial,30,9.7974375223541124,-1.9863253235481942e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,25.735330662837164,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.5167048009177907,6,greedy,30,300
polynomial,30,45.377804729113663,9.931626617740965e-18,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,9.5232312826239891,-1.9863253235481936e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,26.395166534537669,-2.9794879853222909e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,40.573758324015728,7.4487199633057396e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.5167048009177917,6,greedy,30,300
polynomial,30,38.722176330826322,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779059,6,greedy,30,300
polynomial,30,22.440664981837497,8.9384639559668714e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,19.380219468432287,-1.5890602588385544e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,17.227471801181686,-1.4897439926611454e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,36.355824153280125,-1.0924789279515064e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,13.284364706589683,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,11.79875812785731,5.9589759706445818e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,23.607085913439786,0.0,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,8.9811034883790359,3.7243599816528616e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,29.484045265826889,1.3904277264837355e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,10.407908483419261,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779114,6,greedy,30,300
polynomial,30,11.827261337634681,-8.938463955966869e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.5167048009177907,6,greedy,30,300
polynomial,30,8.9867192579758157,9.931626617740965e-18,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,37.886591572922065,-6.9521386324186787e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,26.827227433727256,-4.3037048676877525e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,14.446078456228548,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,26.788992793819343,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,15.416444475871122,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,55.163422309211278,1.9863253235481927e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,15.086823482829082,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,27.948388833818264,2.6815391867900613e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,9.0524681300342369,-1.7380346581046687e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.5167048009177907,6,greedy,30,300
polynomial,30,8.9440339083862561,-2.9794879853222889e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.5167048009177907,6,greedy,30,300
polynomial,30,39.583554180383622,-1.6883765250159648e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779125,6,greedy,30,300
polynomial,30,9.7780263260292113,3.0291461184109957e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,20.852560832923324,-2.284274122080423e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,34.398239763062129,-4.965813308870484e-18,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,14.247947319947356,-5.9589759706445818e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,44.60343788694837,-1.9366671904594888e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,36.432938315436012,2.4829066544352421e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,26.010497206958735,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779125,6,greedy,30,300
polynomial,30,29.204573447385705,-1.9366671904594893e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779114,6,greedy,30,300
polynomial,30,30.153689752042691,1.7876927911933745e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,96.082535254914092,-4.9658133088704836e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779136,6,greedy,30,300
polynomial,30,12.454518796080816,-1.4897439926611454e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.5167048009177907,6,greedy,30,300
polynomial,30,26.994726076950002,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,10.766024547096091,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,41.087270442517998,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,53.352770499623574,6.9521386324186787e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.5167048009177907,6,greedy,30,300
polynomial,30,38.252726522824148,-9.9316266177409672e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,34.341074638693286,3.5753855823867486e-16,6,lars,30,300
